unique_id,osmid,element_type,ele,name,tourism,name:en,created_by,stars,wikidata,toilets:wheelchair,website,wheelchair,addr:city,addr:street,internet_access,internet_access:fee,rooms,smoking,name:zh,opening_hours,email,contact:phone,contact:website,addr:country,phone,operator,name:ja,shop,amenity,building,designation,addr:postcode,addr:state,barrier,hotel,addr:housenumber,source,stairs,contact:email,cuisine,name:es,name:fr,description,historic,name:ru,payment:cash,payment:credit_cards,payment:debit_cards,name:nl,toilet:seated,brand,number,contact:facebook,delivery,name:it,name:hi,addr:place,nodes,fax,name:ne,area,amenity_1,building:adjacency,building:gable_wall,building:levels,building:overhang,building:soft_storey,building:structure,building:use,floor:material:type,roof:material:type,shape:elevation,shape:plan,building:age,building:condition,building:geological_site,building:lateral:material,building:lateral:system,building:levels:underground,capacity:persons,roof:material,roof:shape,fixme,contact:fax,internet_access:ssid,landuse,beds,capacity,level,addr:tole,addr:ward,name:kn,name:ur,start_date,brand:wikidata,brand:wikipedia,building:part,note,addr:district,addr:province,ways,type,name:de,timestamp,completeness_score
node/4860852121,4860852121,node,,,hotel,Hotel Shivam Plaza,,,,,,,,Bhim Nidhi Tiwari Marga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-18T01:40:04Z,1.0
node/4860853521,4860853521,node,,,hotel,C2 Area Airport,,,,,,,,Tilganga Marg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-18T01:44:26Z,1.0
node/4860853522,4860853522,node,,,hotel,Hotel Himalaya,,,,yes,,limited,,Tilganga Marg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-24T03:36:29Z,1.0
node/4860859021,4860859021,node,,,hotel,"C2 Area ,near airport",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-18T01:56:49Z,1.0
node/4861733621,4861733621,node,,,hotel,Tama ko Tea & Kirana Shop,,,,,,,,Shrestha Tole,wlan,,,,,,,,,,,Tama,,,,,,+977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-18T11:40:25Z,1.0
node/4866153421,4866153421,node,,,hotel,HOTEL TAPAS,,,,,,,,Mitranagar Sadak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-20T12:53:18Z,1.0
node/4867339722,4867339722,node,,,hotel,Sara's backpackers hostel,,,,,,,,Sayapatrinagar,wlan,,,,,Mo-Su 05:00-10:30,sarashostelnepal@gmail.com,,,,+9779851136824,Sara Dhakal,,,,,,,,,,8/151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-21T02:30:36Z,1.0
node/4871522521,4871522521,node,,,hotel,Namtso Rest House,,,,,,,,,wlan,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-23T07:39:39Z,1.0
node/4877151122,4877151122,node,,,hotel,Hotel Himalayan Oasis,,,,,http://www.himalayanoasisnepal.com,,,Saat Ghumti Marg,wlan,,,,,24/7,info@himalayanoasisnepal.com,,,,97714700456,Amit Karmacharya,,,,,,44600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-26T04:53:00Z,1.0
node/4890082451,4890082451,node,,Green Orchid,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-01T16:03:47Z,1.0
node/4934958523,4934958523,node,,,hotel,City Gaon Resort,,,,,,,,Arniko Raj Marga,,,,,,,,,,,9851066683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-25T07:05:11Z,1.0
node/4941463323,4941463323,node,,,hotel,Hotel Melungste,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-29T04:52:48Z,1.0
node/4951491630,4951491630,node,,Himalayan Travellers' Inn,hotel,,,,,,,,Thamel,Lekhnath Sadak,wlan,no,30,separated,,,,,,,977-01-4411696,Ram K. Pyakurel,,,,,,44600,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-04T19:24:37Z,1.0
node/5012206521,5012206521,node,,,hotel,Himchuli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-03T14:41:06Z,1.0
node/5015747606,5015747606,node,,SK Khaja Ghar,hotel,,,0,,,,,,,,,,yes,,,,9849008945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-12T12:28:12Z,1.0
node/5072489221,5072489221,node,,,hotel,Heritage Home Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-01T00:01:11Z,1.0
node/5074796321,5074796321,node,,,hotel,MAYA BOUTIQUE HOTEL (CORRECT),,,,,,,,"Jyatha, Thamel, Kathmandu, Nepal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-02T04:45:05Z,1.0
node/5075026793,5075026793,node,,Noryang Hotel,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-02T09:19:44Z,1.0
node/5075026796,5075026796,node,,Sukhavati  Hotel,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-02T09:19:44Z,1.0
node/5097299921,5097299921,node,,,hotel,Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-11T08:22:58Z,1.0
node/5101931121,5101931121,node,,,hotel,Heritage Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-12T20:49:40Z,1.0
node/5108011330,5108011330,node,,,hotel,Himalaya Sadhana Bhumi,,,,,http://www.yogainhimalaya.com,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-15T18:20:20Z,1.0
node/5119422524,5119422524,node,,,hotel,HOTEL Galaxy,,,,,,,,,,,,,,,,,,,,,ホテルギャラクシー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-21T10:55:39Z,1.0
node/5119440121,5119440121,node,,,hotel,HOTEL NAGARKOT PEAK,,,,,,,,,,,,,,,,,,,,,ホテル・ナガルコットピーク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-22T06:29:34Z,1.0
node/5119440321,5119440321,node,,,hotel,HOTEL NAGARKOT HOLIDAY INN,,,,,,,,,,,,,,,,,,,,,ホテル ナガルコット ホリデーイン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-22T06:29:34Z,1.0
node/5121449421,5121449421,node,,,hotel,NIVA NIWA LODGE,,,,,,,,,,,,,,,,,,,,,にば庭ロッジ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-22T08:30:18Z,1.0
node/5121449422,5121449422,node,,,hotel,Avatar Resort & Spa,,,,,,,,,,,,,,,,,,,,,アバターリゾート&スパ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-22T08:30:19Z,1.0
node/5132047821,5132047821,node,,New Buddha Guest House,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-27T01:24:31Z,1.0
node/5134869321,5134869321,node,,,hotel,Green Valley Resort,,,,,https://greenvalley.com.np/,,,,wlan,,,,,,sales@greenvalley.com.np,,,,+97716924089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-20T20:16:19Z,1.0
node/5136934424,5136934424,node,,Classic Nepal Hotel,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-29T06:32:19Z,1.0
node/5145277521,5145277521,node,,,hotel,KC Khaja Ghar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-03T15:06:58Z,1.0
node/5160781721,5160781721,node,,,hotel,Classic Nepal Hotel,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,Classic nepal hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-15T10:42:37Z,1.0
node/5164517223,5164517223,node,,,hotel,Dharane saila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-13T07:06:23Z,1.0
node/5175857224,5175857224,node,,,hotel,Hotel Valley View,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-19T06:36:10Z,1.0
node/5180616423,5180616423,node,,,hotel,greatwall hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-21T19:17:47Z,1.0
node/5185021821,5185021821,node,,,hotel,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,Himalaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-24T01:56:14Z,1.0
node/5188677821,5188677821,node,,,hotel,Classic Nepal Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-25T14:05:23Z,1.0
node/5195367221,5195367221,node,,,hotel,Hotel Bagaicha,,,,,,,,Dhalko,wlan,,,,,,,,,,014212336,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-28T04:52:43Z,1.0
node/5197664224,5197664224,node,,,hotel,Thamel Backpackers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-29T08:25:39Z,1.0
node/5199459221,5199459221,node,,,hotel,Mitra Garden Inn,,,,,,,,Samjhana,wlan,,,,,,,,,,+977 984-1171095,,,,,,,44600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-30T06:39:55Z,1.0
node/5213630621,5213630621,node,,,hotel,Himalaya Double Decker,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-06T06:24:34Z,1.0
node/5227839121,5227839121,node,,,hotel,Roshi bhojanalaye,,,,,,,,,,,,,,,,,,,,,,,,,,45200,,,,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-14T08:48:59Z,1.0
node/5227839123,5227839123,node,,,hotel,Timal Hotel,,,,,,,,Devisthan Road,,,,,,,,,,,,,,,,,,45200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-14T08:49:11Z,1.0
node/5227839124,5227839124,node,,,hotel,Sanu Khaja Ghar,,,,,,,,Devisthan Road,,,,,,,,,,,,,,,,,,45200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-14T09:35:00Z,1.0
node/5227839421,5227839421,node,,,hotel,Mama ko hotel,,,,,,,,Devisthan Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-14T08:49:08Z,1.0
node/5227839423,5227839423,node,,,hotel,Star Momo,,,,,,,,Devisthan Road,,,,,,,,,,,9849341752,,,,,,,45200,,,,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-14T09:37:57Z,1.0
node/5227839522,5227839522,node,,,hotel,Sanjibani Newari Khaja Ghar,,,,,,,,Devisthan Road,,,,,,,,,,,,,,,,,,45200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-14T08:49:17Z,1.0
node/5227840221,5227840221,node,,,hotel,Dada Pari Lama Hotel,,,,,,,,Devisthan Road,,,,,,,,,,,,,,,,,,45200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-14T08:49:40Z,1.0
node/5227849326,5227849326,node,,,hotel,Bishal Hotel,,,,,,,,Devisthan Road,,,,,,Mo-Su 05:00-22:00,,,,,9741343307,Bishal,,,,,,45200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-14T09:17:04Z,1.0
node/5227863625,5227863625,node,,,hotel,Dhulikhel Boutique hotel,,,,,,,,Emathe,,,,,,,,,,,011491144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-14T09:34:03Z,1.0
node/5230032021,5230032021,node,,,hotel,Ganesh Guest House,,,,,http://www.ganeshguesthouse.com.np,,,,wlan,,,,,,,,,,9851060153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-15T09:56:39Z,1.0
node/5234328324,5234328324,node,,,hotel,The Glasshouse Hotel,,,,,http://www.theglasshousehotel.net,,,Swa Chapu marg,wlan,,,,,24/7,,,,,+97798065025746,,,,,,,44600,,,,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-17T07:01:41Z,1.0
node/5255140221,5255140221,node,,,hotel,laliguras hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-30T04:46:13Z,1.0
node/5255140222,5255140222,node,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-30T04:46:15Z,1.0
node/5255836422,5255836422,node,,,hotel,Hotel Gauri,,,,,,,,,wlan,,,,,,,,,,014112535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-30T14:14:58Z,1.0
node/5265002444,5265002444,node,,Siddhi Home,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hotel & Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-05T02:39:14Z,1.0
node/5276842834,5276842834,node,,,hotel,Potala Palace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-03T08:25:16Z,1.0
node/5299381322,5299381322,node,,,hotel,Hotel D' Woods,,,,,http://fb.com/HotelD-woods,,,Takshari Marga,wlan,,,,,24/7,hoteldwoods09@gmail.com,,,,9860895417,Shayer Shrestha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22T14:01:55Z,1.0
node/5315657722,5315657722,node,,,hotel,The Amadablam Hotel,,,,,http://www.amadablamhotel.com,,,Pingala Marga,wlan,,,,,24/7,reservations@amadablamhotel.com,,,,+97714113712,Narayan Bhakta Upreti,,,,,,44600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-01-02T02:20:44Z,1.0
node/5316342621,5316342621,node,,,hotel,Sampada Garden Hotel,,,,,https://www.sampadagardenhotel.com/,,,Rani Devi Marg,wlan,,,,,24/7,info@sampadagardenhotel.com,,,,014002310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-27T21:26:09Z,1.0
node/5316342622,5316342622,node,,,hotel,Sampada Garden Hotel,,,,,https://www.sampadagardenhotel.com/,,,Apsara Marg,wlan,,,,,24/7,info@sampadagardenhotel.com,,,,+97714002310,Cholendra Karki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-27T21:26:15Z,1.0
node/5325468473,5325468473,node,,DOM Himalaya Hotel;Sabal Khaja Ghar,hotel,Sabal Khaja Ghar,,,,,,,,,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-09T04:20:31Z,1.0
node/5329659121,5329659121,node,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-01-09T16:29:05Z,1.0
node/5353517222,5353517222,node,,Hotel Nandini,hotel,,,,,,,,,Airport Gate,wlan,,,,,,,,,,01-4473141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-01-23T08:27:25Z,1.0
node/5361000321,5361000321,node,,,hotel,गंगा खाजाघर,,,,,,,,मालपोत,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-01-25T13:21:21Z,1.0
node/5365189722,5365189722,node,,,hotel,Premkhanabhandar,,,,,http://premkhanabhandar.com.np,,,Masa Galli,wlan,,,,,24/7,info@premkhanabhandar.com.np,,,,9841736731,Prem Shrestha,,,,,,44600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-01-27T04:28:52Z,1.0
node/5385164323,5385164323,node,,,hotel,Milla Guesthouse (real address),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-04T15:30:07Z,1.0
node/5385729922,5385729922,node,,,hotel,PATANsquared,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-04T12:06:59Z,1.0
node/5413629321,5413629321,node,,,hotel,Dhulikhel Training Center,,,,,,,,Kuldevta Marga,wlan,,,,,,,,,,977-011490642,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-15T05:22:42Z,1.0
node/5463262122,5463262122,node,,,hotel,maya hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-08T01:02:44Z,1.0
node/5464589923,5464589923,node,,,hotel,northpole ghar,,,,,,,,Arab Bank Road,wlan,,,,,24/7,,,,,9841601313,,,,,,,000977,,,,15-14 gha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-08T13:26:08Z,1.0
node/5474758221,5474758221,node,,,hotel,Vintuna resort,,,,,,,,"thankot, Godam",wlan,,,,,24/7,,,,,9801254302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-13T06:26:46Z,1.0
node/5477290311,5477290311,node,,Hotel Shreesu,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-14T07:52:33Z,1.0
node/5504960839,5504960839,node,,,hotel,Ploting hotel,,,,,,,,Mahankal Road,wlan,,,,,,,,,,,ploting,,,,,,977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-26T09:34:36Z,1.0
node/5516044926,5516044926,node,,,hotel,Hotel Pokhara Peace,,,,,http://www.hotelpokharapeace/booking.com,,,chibahal Marg,wlan,,,,,24/7,omshantiok@yahoo.com,,,,+977014264107,Raju Shrestja,ホテル ポカラ ピース,,,,,,,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T05:56:20Z,1.0
node/5518544162,5518544162,node,,,hotel,Jd hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-31T13:25:56Z,1.0
node/5525461035,5525461035,node,,,hotel,Hotel Mulpani Pvt Ltd,,,,,,,,Birendra Aishwarya Marg,,,,,,,,,,,,,,,,,,44600,,,,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-04-03T13:53:26Z,1.0
node/5527660721,5527660721,node,,,hotel,hotel pokhara peace correct location!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-04-04T11:01:43Z,1.0
node/5551666121,5551666121,node,,,hotel,An and kuti,,,,,,,,Sitapaila Marg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-04-14T01:58:01Z,1.0
node/5577659823,5577659823,node,,Prakash Tea Shop,hotel,,,,,,,,,Gwarko-Lamatar,,,,,,Mo-Su 05:00-09:00,,,,,,Prakash Tandukar,,tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-18T03:56:26Z,1.0
node/5581298162,5581298162,node,,Hotel Panaroma Inn Restaurant & Bar,hotel,,,,,,,,Nagarkot,,,,,,,,,,,NP,,,,,,,,44800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-04-26T20:53:32Z,1.0
node/5588166421,5588166421,node,,,hotel,Himalayan yoga academy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-26T06:30:06Z,1.0
node/5591759722,5591759722,node,,Hotel,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-02T07:56:12Z,1.0
