unique_id,osmid,element_type,amenity,building,int_name,name,cuisine,phone,source,shop,diet:vegetarian,email,internet_access,name:en,opening_hours,operator,website,name:ja,designation,alt_name,addr:street,tourism,addr:city,addr:housename,addr:housenumber,internet_access:fee,contact:phone,building:level,capacity,banquet,description,delivery,outdoor_seating,takeaway,toilets:wheelchair,wheelchair,addr:country,addr:postcode,addr:state,smoking,contact:email,brand,brand:wikidata,brand:wikipedia,addr:district,bar,lounge,wifi,note,barrier,diet:vegan,level,source:name,fixme,name:hi,microbrewery,name:ko,name:de,name:tr,access,name:uk,outdoor facilities,party hall,name:es,contact:website,payment:cash,amenity_1,phone_1,name:ne,name:fr,name:ru,name:it,name:nl,facebook,toilet:seated,name:jp,ele,payment:coins,diet:meat,diet:organic,opening_hours:covid19,contact:facebook,name:he,nodes,addr:place,stars,building:adjacency,building:age,building:condition,building:geological_site,building:lateral:material,building:lateral:system,building:levels,building:levels:underground,capacity:persons,roof:material,roof:shape,location,municipality,ward,CONS_TYPE,building:use,building_count,operator:type,building:gable_wall,building:overhang,building:soft_storey,building:structure,floor:material:type,roof:material:type,shape:elevation,shape:plan,opening_hours:kitchen,kll:oid,sport,Household_Code,Household_Info_By,payment:visa,leisure,addr:tole,addr:ward,layer,ways,type,timestamp,completeness_score
node/7121993985,7121993985,node,restaurant,,,Karma Momo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-10T11:11:33Z,1.0
node/7138737685,7138737685,node,restaurant,,,,asian,9801116926,,,,80s.cave@gmail.com,wlan,80's Cave Cafe and Restaurant,Mo-Su 08:00-10:00,Suman Osti,,,,,Dhunge Dhara Gali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-17T09:39:06Z,1.0
node/7140482987,7140482987,node,restaurant,,,,local,,,,,,wlan,Kushicha cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-18T01:54:24Z,1.0
node/7146490785,7146490785,node,restaurant,,,,chinese;tea;noodles;asian;coffee_shop;curry;indian,9843741051,,,yes,sunilshrestha001122@gmail.com,,Om Shree Food Center,Mo-Su 09:00-22:00,,,,,,Dabali Marga,,,,,,,,,,,,,,,,,44600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-27T21:04:07Z,1.0
node/7148275285,7148275285,node,restaurant,,,,,,,,,,,3 Jhakri ( 3 झाक्री ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-21T09:07:24Z,1.0
node/7148663085,7148663085,node,restaurant,,,,chinese;tea;chicken;diner;noodles;coffee_shop;curry;indian;local,9843741051,,,yes,sunilshrestha001122@gmail.com,,Om Shree Food Center1,Mo-Su 09:00-22:00,,,,,,Dabali Marga,,,,562oyo,,,,,,,,,,,,,44600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-27T21:03:55Z,1.0
node/7174016666,7174016666,node,restaurant,,,Namaste Kitchen and Banquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-31T04:46:19Z,1.0
node/7176398385,7176398385,node,restaurant,,,,,,,,,,,Tun chhen,,,,,,,Thulo Byasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-31T23:36:24Z,1.0
node/7180938785,7180938785,node,restaurant,,,Rox Restaurant,,+9779801031236,,,,,,,,,,,,,Hyatt - Boudha road,,"Taragaon,Kathmandu",,,,,,,,,,,,,,,44601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-30T09:25:00Z,1.0
node/7184061452,7184061452,node,restaurant,,,Rhytham Laphing House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-04T12:28:51Z,1.0
node/7184097338,7184097338,node,restaurant,,,Sandar Mo:Mo & Stick Food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-04T12:28:48Z,1.0
node/7184102671,7184102671,node,restaurant,,,Grace Mo:Mo & Coffee House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-04T12:28:50Z,1.0
node/7184121531,7184121531,node,restaurant,,,Kohinoor Food Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-04T12:28:49Z,1.0
node/7190349785,7190349785,node,restaurant,,,Chhapro Foodland,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-06T09:50:05Z,1.0
node/7207699786,7207699786,node,restaurant,,,,,,,,,,,Radha Krishna Bhojanalaya and Khaja Ghar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-13T07:40:30Z,1.0
node/7239353187,7239353187,node,restaurant,,,,,,,,,,,Dal Bhat Nepali Kitchen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-24T15:36:40Z,1.0
node/7239353286,7239353286,node,restaurant,,,,,,,,,,,Bhojpure Khaja Ghar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-24T15:36:34Z,1.0
node/7248166085,7248166085,node,restaurant,,,Yala Durbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-27T16:56:30Z,1.0
node/7262874060,7262874060,node,restaurant,,,Grasshopper Cafe and Bar,regional;international,9841225722,,,,,,,,,,,,,Saat Ghumti Marg,,Thamel,,,,,,,,,,,,,,,44600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-04T08:15:38Z,1.0
node/7273892985,7273892985,node,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mo:Mo House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-07T10:21:09Z,1.0
node/7276669086,7276669086,node,restaurant,,,Rainbow Restaurant and Sekuwa Garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-08T14:03:02Z,1.0
node/7281697063,7281697063,node,restaurant,,,Neupane Khaja Ghar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-10T06:37:40Z,1.0
node/7287713485,7287713485,node,restaurant,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-12T07:53:07Z,1.0
node/7296858187,7296858187,node,restaurant,,,,,,,,,,,Thakali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-15T14:50:21Z,1.0
node/7345509062,7345509062,node,restaurant,,,Kupondol Banquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-30T06:59:03Z,1.0
node/7396192785,7396192785,node,restaurant,,,,,,,,,,,Merhaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,מרחבה,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-12T22:17:47Z,1.0
node/7451273855,7451273855,node,restaurant,,,Bhulan The Newari Cafe,nepali,+977 1-4266352,,,,,,,,,,,,,Patanginin Marg,,Kathmandu,,,,,,,,,,,,,,,44600,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-27T06:07:40Z,1.0
node/7638507622,7638507622,node,restaurant,,,Wings Factory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-20T18:22:40Z,1.0
node/7649684985,7649684985,node,restaurant,,,,,,,,,,,Gypsy Swing Patan,Mo-Su 13:00-21:00,,,,,,Saugal Chowk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-24T13:47:38Z,1.0
node/7660588165,7660588165,node,restaurant,,,"KFC, Thimi Branch",Fried_Chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-28T12:14:40Z,1.0
node/7660588166,7660588166,node,restaurant,,,"Pizza Hut, Thimi Branch",pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-28T12:14:40Z,1.0
node/7666750261,7666750261,node,restaurant,,,KKFC Maitidevi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-29T14:55:11Z,1.0
node/7666750262,7666750262,node,restaurant,,,Buingal Lounge & Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-29T14:55:11Z,1.0
node/7666750263,7666750263,node,restaurant,,,The Pizza Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-29T14:55:11Z,1.0
node/7688040709,7688040709,node,restaurant,,,Kafti restaurant,regional;pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-07-06T14:44:10Z,1.0
node/7688580585,7688580585,node,restaurant,,,,korean,014411801,,,,nepal@soratreks.com,wlan,Seoul Jib Korean Restaurant,Mo-Su 10:00-22:00,Rajeshori Thapa Magar,http://seouljib.moo,,,,Bishalnagar Marga,,,,91/47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-07-06T17:33:35Z,1.0
node/7720715847,7720715847,node,restaurant,,,Kyaa Mazzako resort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-07-16T10:50:24Z,1.0
node/7816583387,7816583387,node,restaurant,,,Laffing Center,local,01-4829773,,,,,,,24/7,,n/a,,,,Yagyashwar Marg,,काठमाडौं,,,,,,10,,,,,,,,,44600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-16T03:55:34Z,1.0
node/7821564685,7821564685,node,restaurant,,,,,,,,,,wlan,Maze Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-18T03:05:37Z,1.0
node/7823723285,7823723285,node,restaurant,,,,,,,,,,,Ramechhap khaja ghar Gankhu,,,,,,,Gankhu main road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-18T16:23:02Z,1.0
node/7826375291,7826375291,node,restaurant,,,Kwality Momo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-19T15:17:56Z,1.0
node/7826537882,7826537882,node,restaurant,,,Rishab Bhanjako Sekuwa Gar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-19T16:07:06Z,1.0
node/7826663702,7826663702,node,restaurant,,,Bhakundo Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-19T16:58:16Z,1.0
node/7829164033,7829164033,node,restaurant,,,Kamaladi Bhancha Ghar Restaurant and Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-20T10:18:32Z,1.0
node/7981067883,7981067883,node,restaurant,,,Ninamma Foods,nepalese;chinese;indian,9828058864,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-06T11:29:45Z,1.0
node/8049263635,8049263635,node,restaurant,,,BHetghat Sekuwa station,regional,016204932,,,,,,,Mo-Su 09:00-21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-27T05:28:24Z,1.0
node/8086748417,8086748417,node,restaurant,,,,,981-3427198,,,,,,Dragon restaurant,24/7,,,,,,Hyatt - Boudha road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-06T04:07:36Z,1.0
node/8170734017,8170734017,node,restaurant,,,,,9851134165,,,,,,Rupandehi Bhojanalaya and Khaja Ghar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-27T14:19:57Z,1.0
node/8193296340,8193296340,node,restaurant,,,Pack My Lunch (Central Kitchen),,+97714441241,,,,,,,,,packmylunchnepal.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-04T08:17:53Z,1.0
node/8196618426,8196618426,node,restaurant,,,,,,,,,,,Mahalaxmi marga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-05T16:00:33Z,1.0
node/8224661718,8224661718,node,restaurant,,,,asian;chicken;coffee_shop;fish;fish_and_chips;kebab,,,,,,wlan,Sherpa sekuwa corner,Mo-Su 11:00-20:00,,,,,,Jorpati - Makalbari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-13T16:26:50Z,1.0
node/8233909904,8233909904,node,restaurant,,,"Nepal House Restaurant, Hattisar",,+977 1 5902194,,,,,,,,,https://www.nepalhouse.com.np/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-16T09:25:45Z,1.0
way/170558765,170558765,way,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1817314486, 1817314484, 1817314485, 1817314488, 1817314486]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-16T06:09:47Z,1.0
way/177852000,177852000,way,restaurant,yes,,Malingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2462692338, 1882543620, 1882543619, 2462692335, 2462692338]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-08T12:32:23Z,1.0
way/177949334,177949334,way,restaurant,,,chopstic,chinese,,,,,,yes,,,,,,,,,,,,,no,,,,,,,,,,no,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1883494758, 1883494761, 1883494756, 1883494754, 1883494758]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-08-26T09:01:28Z,1.0
way/177949339,177949339,way,restaurant,,,Syanko Katti Rolls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4918365228, 1883494782, 1883494779, 1883494780, 4918365228]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-16T08:10:09Z,1.0
way/178915321,178915321,way,restaurant,,,Siddhartha Cottage Restaurant,regional,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1892722578, 2165495762, 1892722568, 1892722570, 1892722585, 1892722593, 1892722594, 1892722591, 1892722592, 1892722578]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-19T04:58:10Z,1.0
way/179085168,179085168,way,restaurant,,,Ja Zoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1894211364, 1894211359, 1894211361, 1894211362, 1894211364]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-16T06:20:53Z,1.0
way/179088934,179088934,way,restaurant,,,Station BBQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1894249677, 1894249685, 3654538451, 1894249672, 1894249677]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-07-16T16:20:40Z,1.0
way/179090406,179090406,way,restaurant,,,Tamarind Restro and Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1894269193, 1894269190, 1894269195, 1901590462, 6092259202, 6092259201, 6092259200, 1894269197, 1894269193]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-26T09:25:16Z,1.0
way/179379227,179379227,way,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1897366498, 1897366500, 1897366499, 1897366497, 4928104367, 4928104366, 4928104365, 4928104364, 1897366498]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-21T07:22:16Z,1.0
way/180082297,180082297,way,restaurant,,,New Cozy Home Party Palace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1905155619, 1905155622, 1905155620, 1905155615, 1905155614, 1905155616, 1905155617, 1905155619]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-10-31T13:07:26Z,1.0
way/180082378,180082378,way,restaurant,,,Aatithi Party Venue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1905155800, 6089278591, 6089278590, 1905155781, 6089304115, 1905155753, 1905155771, 1905155800]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-25T06:17:37Z,1.0
way/180087150,180087150,way,restaurant,,,Battisputali Party palace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1905248769, 1835392478, 1835392469, 1905248754, 2197029090, 2197029109, 3477857674, 1905248765, 1905248769]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-04-26T03:23:35Z,1.0
way/180521977,180521977,way,restaurant,yes,,,,,,,,,,,,,,,,,TBD,,Kathmandu,,,,,,,,,,,,,,NP,Ward TBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1909466731, 1909466729, 1909466743, 1909466748, 6075134883, 6075134882, 1909466744, 6075134881, 6075134880, 6075134879, 6075134878, 1909466731]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-20T04:58:28Z,1.0
way/182403072,182403072,way,restaurant,yes,,Mandala House & Catering Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1927559708, 1927559705, 1927559700, 1927559703, 1927559708]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-22T16:40:41Z,1.0
way/182406533,182406533,way,restaurant,,,Hariyaali Abocardo Restaurant and Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1927600183, 1927600174, 1927600169, 1927600177, 1927600165, 1927600180, 1927600183]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-22T16:57:31Z,1.0
way/183394678,183394678,way,restaurant,,,Bulls Family Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1937663139, 1937663138, 1937663137, 1937663140, 1937663142, 1937663141, 1937663139]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-12-16T18:11:51Z,1.0
way/183401378,183401378,way,restaurant,,,Suzate Pension & Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1937718677, 1937718669, 1937718668, 1937718676, 1937718677]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-29T09:25:57Z,1.0
way/186261907,186261907,way,restaurant,yes,,Bishransthal Khajaghar and Cold Store,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1969477003, 1969477004, 1969477001, 1969477000, 1969477003]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-10-17T08:43:45Z,1.0
