unique_id,osmid,element_type,amenity,name,shop,email,internet_access,opening_hours,phone,toilets:wheelchair,wheelchair,cuisine,wifi,alt_name,website,name:ne,source,name:en,internet_access:fee,operator,smoking,addr:street,toilets,addr:housename,designation,addr:tole,operator:type,outdoor_seating,level,name:kr,addr:city,addr:housenumber,contact:email,contact:phone,contact:phone2,diet:vegetarian,drink,addr:postcode,description,historic,diet:vegan,name:fr,internet_access:ssid,building,takeaway,name:uk,name:hi,name:ja,name:ru,name:de,name:es,name:it,name:nl,nodes,FIXME,building:adjacency,building:gable_wall,building:levels,building:overhang,building:ownership,building:soft_storey,building:structure,building:use,floor:material:type,roof:material:type,shape:elevation,shape:plan,area,height,building_count,isced:level,personnel:count,student:count,tourism,addr:ward,addr:place,delivery,infrastructure/facility,municipality,ward,start_date,name:bo,timestamp,completeness_score
node/4469464189,4469464189,node,cafe,,,bakeandbitecafe@gmail.com,wlan,Su-Fr 10:00-21:00,015527989,,,breakfast;burger;cake;chicken;coffee_shop;curry;donut;fine_dining;fish;fish_and_chips;ice_cream;italian_pizza;noodles;pancake;pasta;pizza;sandwich;sausage;tea,,,http://www.facebook.com/bakeandbitecafe,,,Bake and Bite Cafe,,,,Maanbhawan Lalitpur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-29T01:31:21Z,1.0
node/4469793051,4469793051,node,cafe,,,,,,,,,,,,,,,Mr. Bake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-29T10:15:43Z,1.0
node/4473078805,4473078805,node,cafe,,,,wlan,,,,,,,,,,,Himalayan Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-31T16:55:25Z,1.0
node/4475439492,4475439492,node,cafe,,,,,,,,,,,,,,,Moktan Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-01T17:38:25Z,1.0
node/4481034696,4481034696,node,cafe,,,,wlan,,,,,,,,,,,KP tea shop,,,,Khanchha,,,,,,,,,,,,,,,,0977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-04T04:43:34Z,1.0
node/4481034697,4481034697,node,cafe,,,,wlan,,,,,,,,,,,Sitikhu Niwash,,,,Libali,,,,,,,,,,,,,,,,0977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-04T04:43:36Z,1.0
node/4489799794,4489799794,node,cafe,,,,,,,,,,,,,,,Beans Coffee Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-09T06:12:16Z,1.0
node/4498748894,4498748894,node,cafe,,,,,,,,,,,,,,,Dhurba's Chiya Pasal,,,,Jorpati-Sundarijal Road,,,,,,,,,,13456B,,,,,,44603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-13T17:19:12Z,1.0
node/4505561189,4505561189,node,cafe,,,,,Mo-Su 11:00-20:00,9861333252,,,,,,,,,Chatamari cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-17T04:00:40Z,1.0
node/4513012189,4513012189,node,cafe,,,,,24/7,,,,,,,,,,Koju shop,,,,tumacho,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-21T02:53:34Z,1.0
node/4513012389,4513012389,node,cafe,,,,,Mo-Su 10:00-22:00,,,,,,,,,,Koju shop,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-21T02:53:40Z,1.0
node/4513012689,4513012689,node,cafe,,,,,,,,,,,,,,,Kusi shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-21T02:53:58Z,1.0
node/4513310490,4513310490,node,cafe,,,,,Mo-Su 10:30-21:00,+977 14470215,,,,,,http://www.shechenguesthouse.com.np,,,Rabsel Garden Cafe,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-11T22:34:09Z,1.0
node/4516541490,4516541490,node,cafe,,,,wlan,Mo-Su 07:00-21:00,9841022317,,,regional;international;breakfast;tea;cake;local;coffee_shop;noodles;indian,,,,,,De Mayur Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-23T08:13:48Z,1.0
node/4516621991,4516621991,node,cafe,,,,,,,,,,,,,,,Timalsina Tea Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-23T08:33:00Z,1.0
node/4517774891,4517774891,node,cafe,,,,wlan,Mo-Su 08:00-20:00,,,,coffee_shop,,,,,,The Coffee Room,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-23T20:49:58Z,1.0
node/4521110398,4521110398,node,cafe,,,,,,,,,,,,,,,Beijing Tea Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-25T17:51:49Z,1.0
node/4525794489,4525794489,node,cafe,,,,,,,,,,,,,,,Fresh Beanz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-28T06:53:45Z,1.0
node/4531176389,4531176389,node,cafe,,,,,,,,,,,,,,,Cargo Internet cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-01T04:56:28Z,1.0
node/4533107891,4533107891,node,cafe,,,,,,,,,,,,,,,Baluwatar Coffee Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-02T03:52:15Z,1.0
node/4537066792,4537066792,node,cafe,,,,,,,yes,yes,,,,,,,Hello Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-05T02:28:04Z,1.0
node/4537401989,4537401989,node,cafe,ZY,,,wlan,Mo-Su 10:00-22:00,+9779862274190,,,tea;coffee_shop,,,,,,,,,,Ganga Path,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-06T10:34:18Z,1.0
node/4538156989,4538156989,node,cafe,,,,wlan,Mo-Su 06:00-21:00,016619081,,,,,,,,,Mayaz store,,Neeraj shakya,,inacho,,,,,,,,,,,,,,,,977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-04T17:08:44Z,1.0
node/4542809792,4542809792,node,cafe,,,,,,,,,,,,,,,Coffee shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-07T09:50:19Z,1.0
node/4543377289,4543377289,node,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-07T16:22:12Z,1.0
node/4543411390,4543411390,node,cafe,,,,,,,,,,,,,,,Nep's Cafe & restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-27T09:50:57Z,1.0
node/4550075393,4550075393,node,cafe,,,bheercafe@gmail.com,wlan,Mo-Su 07:00-22:00,9841654066,,,,,,,,,Bheer Cafe,,,,Telkot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-12T01:40:08Z,1.0
node/4550087489,4550087489,node,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-27T10:27:06Z,1.0
node/4553535333,4553535333,node,cafe,,,,wlan,24/7,9813663863,,,asian,,,,,,Sunita Dd's caF€,,saurav,,Gusingal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-14T08:50:07Z,1.0
node/4561938989,4561938989,node,cafe,,,,,,,,,,,,,,,Nice food cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-02T15:00:17Z,1.0
node/4561939189,4561939189,node,cafe,,,,,,,,,,,,,,,Momo pasal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-19T15:16:26Z,1.0
node/4562748089,4562748089,node,cafe,,,,wlan,,,,,,,,,,,Star cafe,,,,araniko highway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-20T00:25:54Z,1.0
node/4566227089,4566227089,node,cafe,,,,wlan,Mo-Su 08:00-21:00,014910833,,,,,,,,,Paradise Restaurant & Cafe,,Kanchha Lama,,Phulbari street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-22T04:31:20Z,1.0
node/4569964089,4569964089,node,cafe,,,,wlan,,,,,,,,,,,friends,,,,kaka road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-24T08:26:54Z,1.0
node/4601399190,4601399190,node,cafe,,,,,,,,,,,,,,,Doors Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-11T10:51:47Z,1.0
node/4601419793,4601419793,node,cafe,,,,,,,,,,,,,,,Cafe Cubana,,,,Lainchaur marg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-11T11:04:35Z,1.0
node/4622809990,4622809990,node,cafe,,,,,Su-Fr 10:00-21:00; Sa 13:00-21:00,,,,,,,,,,Kalika Cafe,,,,Kalika Marga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-22T03:57:21Z,1.0
node/4631686301,4631686301,node,cafe,,,,,,,,,,,,,,,Dhilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-25T09:15:08Z,1.0
node/4631686496,4631686496,node,cafe,,,,,,,,,,,,,,,R.K.store,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-25T09:15:10Z,1.0
node/4637331289,4637331289,node,cafe,,,info@phalanocoffee.com,wlan,Mo-Su 08:00-21:00,+97715534555,,,,,,http://www.phalanocoffee.com,,,Phalano Coffeeghar,,,,Pulchowk Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-27T11:42:05Z,1.0
node/4646253292,4646253292,node,cafe,,,,,,,,,,,,,,,Ram khaja ghar,,,,Duwakot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-31T01:27:45Z,1.0
node/4646679991,4646679991,node,cafe,,,,,24/7,,,,,,,,,,Lazimpat,,,,Narayan Gopal Road,,,,,,,,,,,,,,,,+977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-31T09:26:53Z,1.0
node/4648488894,4648488894,node,cafe,,,,,,,,,,,,,,,Sunrise view cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-31T16:03:32Z,1.0
node/4658967594,4658967594,node,cafe,,,,,,,,,,,,,,,TPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-03T11:23:38Z,1.0
node/4664767490,4664767490,node,cafe,Redmud Coffee,,,,,,,,coffee;hot_chocolat;burger;momo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-01-08T08:14:59Z,1.0
node/4686989695,4686989695,node,cafe,,,,,,,,,breakfast;coffee_shop;noodles;pancake;tea,,,,,,Meeraj Cafe and Bakery,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-27T21:05:15Z,1.0
node/4688178792,4688178792,node,cafe,,,,wlan,Mo-Su 06:30-21:30,,,,coffee_shop;breakfast;italian_pizza;pancake;sandwich,,,,,,Himalayan Arabica Beans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-16T11:55:10Z,1.0
node/4691672790,4691672790,node,cafe,,,Ujjal.khadka123@gmail.com,,Mo-Su 09:00-22:00,9810350441,,,pizza,,,https://www.facebook.com/ilovepizzasomuch/,,,I Love Pizza,,Ujjwal Khadka,,Lekhnath Sadak,,,,,,,,,,001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-18T05:42:56Z,1.0
node/4697135290,4697135290,node,cafe,,,,,,,,,,,,,,,chiya pasal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-21T11:20:05Z,1.0
node/4702950592,4702950592,node,cafe,,,,,,,,,,,,,,,राजिव चिया पसल,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-04T06:21:38Z,1.0
node/4706228913,4706228913,node,cafe,,,,,,9849936966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-26T09:00:27Z,1.0
node/4707907789,4707907789,node,cafe,,,,,,,,,,,,,,,Guransh Cafe,,,,Ring Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-27T08:48:15Z,1.0
node/4716645091,4716645091,node,cafe,,,nimesh.mndhr@gmail.com,wlan,24/7,9841893886,,,,,,,,,N.M. Store and Cafe,,Umesh Manandhar,,Buddha marg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-04T15:09:29Z,1.0
node/4723545207,4723545207,node,cafe,,,,,,,,,samosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-08T06:16:49Z,1.0
node/4723545211,4723545211,node,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-08T06:16:49Z,1.0
node/4730045290,4730045290,node,cafe,,,,,,,,,,,,,,,Nisa chiya pasal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-12T02:35:45Z,1.0
node/4730046389,4730046389,node,cafe,,,,,,,,,,,,,,,thapa chiya pasal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-12T02:35:43Z,1.0
node/4731474722,4731474722,node,cafe,,,,,,,,,,,,,,,Sajan Food Café & Sandwich Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-13T03:10:52Z,1.0
node/4731862821,4731862821,node,cafe,,,,,,,,,,,,,,,Sam's Brew,,,,Jhamel Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-13T08:48:45Z,1.0
node/4739830723,4739830723,node,cafe,,,,,,,,,,,,,,,lunch Box cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-17T14:13:35Z,1.0
node/4741180321,4741180321,node,cafe,,,,,,,,,,,,,,,Sindhupalchowk Bakery and Coffee Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-18T09:12:37Z,1.0
node/4742382628,4742382628,node,cafe,,,,wlan,Mo-Su 08:00-21:00,9808597484,,,burger;cake;grill;noodles;breakfast;indian;french;pasta;coffee_shop;tea;curry;asian;diner;chicken;pizza;local;barbecue,,,,,,Cloud Cafe,,Bishal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-19T02:45:31Z,1.0
node/4742688321,4742688321,node,cafe,,,la.pana.ktm@gmail.com,wlan,Mo-Su 07:00-18:30,+9779802008505,,,,,,,,,La Pana - Argentine Cafeteria,,Argentinian,,Dhobighat (next to KISC),,,,,,,,,,,,,,,,,,,,,,,,La Pana - Argentine Cafeteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-21T09:50:34Z,1.0
node/4744759928,4744759928,node,cafe,Sharma's Tea Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-06T08:07:27Z,1.0
node/4754370529,4754370529,node,cafe,,,,,,,,,,,,,,,Antar Dristi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-26T10:27:57Z,1.0
node/4754408622,4754408622,node,cafe,,,,,,,,,,,,,,,Amrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-25T11:44:31Z,1.0
node/4754408623,4754408623,node,cafe,Busy Bean,,,,,015013611,,,,,,,,,Busy Bean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-27T07:54:33Z,1.0
node/4754439622,4754439622,node,cafe,,,,,,,,,coffee_shop,,,,,,Awas Cafe,,,,,,,,,,,,,Lalitpur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-25T13:12:40Z,1.0
node/4756445222,4756445222,node,cafe,,,,,,4007701,,,,,,,,,Moonlight Banquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-26T15:35:22Z,1.0
node/4756492325,4756492325,node,cafe,,,,,,,,,,,,,,,Acharya Chiya Pasal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-19T08:31:36Z,1.0
node/4757503227,4757503227,node,cafe,,,,wlan,,,,,local,,,,,,Caucasia Café and Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-27T07:48:35Z,1.0
node/4761809073,4761809073,node,cafe,,,,,,,,,,,,,,,Meen Coffee Shop,,,,Ram Shah Path (पुतलीसडक),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-29T13:22:54Z,1.0
node/4764302326,4764302326,node,cafe,Prego Bakery Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-31T04:40:42Z,1.0
node/4767236880,4767236880,node,cafe,,,,,,,,,,,,,,,Impresso Espresso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-08T12:32:23Z,1.0
node/4772745425,4772745425,node,cafe,,,,,,4312024,,,,,,,,,Stone Villa Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-03T11:58:52Z,1.0
node/4772746625,4772746625,node,cafe,,,,,,,,,,,,,,,The Bamboo Bistro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-03T11:58:49Z,1.0
node/4773245721,4773245721,node,cafe,,,,,,,,,,,,,,,Newa Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-03T16:33:33Z,1.0
node/4774250522,4774250522,node,cafe,,,,,,,,,,,,,,,Himalayan Java Coffee,,,,Mandala Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-04T08:54:58Z,1.0
node/4774337221,4774337221,node,cafe,,,,,,,,,,,,,,,Sum Cafe,,,,Themal Marg,,,,,,,,,,327/32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-04T09:03:12Z,1.0
node/4784314322,4784314322,node,cafe,,,,,,,,,,,,,,,Flavors cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-09T11:25:09Z,1.0
node/4785806421,4785806421,node,cafe,,,,,,,,,,,,,,,Booby Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-10T08:39:20Z,1.0
node/4787367224,4787367224,node,cafe,,,,,,,,,,,,,,,Smart cafe & Banquet,,,,dhumbarahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-31T09:42:07Z,1.0
node/4787717656,4787717656,node,cafe,,,,,,,,,,,,,,,Divine Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-11T07:21:08Z,1.0
node/4787719477,4787719477,node,cafe,,,,,Mo-Su 09:00-18:00,,,,,,,,,,Khaja Ghar,,,,Golfutar Residential Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-11T07:27:17Z,1.0
node/4788108728,4788108728,node,cafe,,,,,,,,,,,,,,,Bodhi Books and Bakes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-11T10:08:50Z,1.0
node/4789454722,4789454722,node,cafe,,,,,,9808422790,,,indian;chinese;noodles;sandwich;indonesian;barbecue;breakfast;burger;chicken;curry;diner;local,,,,,,De cafe (Fast food & Sekuwa Corner ),,,,Sharbesor Marga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-12T06:54:58Z,1.0
node/4789493621,4789493621,node,cafe,,,,wlan,,,,,,,,,,,kyaspaal koffee,,,,Golfutar Residential Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-12T07:28:35Z,1.0
node/4813035322,4813035322,node,cafe,,,,wlan,,,,,american;sandwich;coffee_shop,,,http://www.oursansar.org,,,The Café with No Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-24T07:42:54Z,1.0
node/4813039923,4813039923,node,cafe,,,,,,,,,indian,,,,,,Bhagwan Bahal Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-24T07:42:53Z,1.0
node/4822511321,4822511321,node,cafe,,,,,,,,,,,,,,,Sundhara Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-28T09:18:23Z,1.0
node/4829882721,4829882721,node,cafe,Crave,,,,,,,,,,,,,,Crave,,,,Krishna galli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-15T08:16:35Z,1.0
node/4832161821,4832161821,node,cafe,,,,,,,,,,,,,,,Yummy Lhafing Center,,,,"Monastary drive way, connects two narrow lanes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-03T06:41:33Z,1.0
node/4832255422,4832255422,node,cafe,Himalayan Java Coffee,,,,,,,,,,,,,,Himalayan Java Coffee,,,,Pulchowk Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-03T07:42:48Z,1.0
node/4846949123,4846949123,node,cafe,,,,,,,,,,,,,,,Coffee Talk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-11T06:17:50Z,1.0
node/4853038422,4853038422,node,cafe,,,,,,,,,coffee_shop,,,,,,Sudeeksha bakery cafe,,,,Paknajol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-14T05:30:30Z,1.0
node/4857542722,4857542722,node,cafe,,,soulhimalayatreks@gmail.com,wlan,,,,,,,,https://www.soulhimalayatreks.com/,,,Baudha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-06T09:22:19Z,1.0
node/4861158321,4861158321,node,cafe,,,,,,,,,,,,,,,Hole in the Wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-18T06:39:12Z,1.0
node/4866405621,4866405621,node,cafe,,,,,Mo-Su 06:00-19:00,,,,,,,,,,Asmita Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-20T15:35:04Z,1.0
