unique_id,osmid,element_type,name,shop,designation,phone,website,office,addr:city,addr:country,addr:postcode,addr:state,addr:street,source,email,fax,name:en,opening_hours,amenity,internet_access,contact:email,contact:fax,contact:mobile,contact:phone,contact:website,wheelchair,operator,building:level,fixme,addr:housenumber,building,url,addr:housename,int_name,name:es,name:fr,name:de,description,payment:cash,payment:credit_cards,payment:debit_cards,payment:mastercard,payment:visa,name:ja,start_date,payment:american_express,name:ru,facebook,toilets:wheelchair,payment:wire_transfer,tourism,name:it,brand,currency:EUR,currency:GBP,currency:USD,currency:others,ele,ref:vatin,name:hi,post_box,nodes,building:adjacency,building:age,building:condition,building:floor_type,building:gable_wall,building:geological_site,building:lateral:material,building:lateral:system,building:levels,building:levels:underground,building:overhang,building:roof_type,building:soft_storey,building:structure,building:typology,building:use,capacity:persons,floor:material:type,roof:material,roof:material:type,roof:shape,shape:elevation,shape:plan,timestamp,completeness_score
node/4902699922,4902699922,node,,travel_agency,,,,,,,,,,,,,expedition tours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-07T20:03:19Z,1.0
node/4931988231,4931988231,node,Basil Travel and Tour,travel_agency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-23T08:21:46Z,1.0
node/4943400522,4943400522,node,,travel_agency,,014700012,https://treknepal.com/,,,,46000,,Sagarmata Complex Street,,sales@treknepal.com,,Trek Nepal Int'l,Mo-Su 08:00-20:05,,,,,,,,,,,,45251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-27T21:26:06Z,1.0
node/4943656826,4943656826,node,,travel_agency,,,,,,,,,,,,,Tailors Point Headquarter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-07-22T11:09:05Z,1.0
node/4961425622,4961425622,node,Moonlake Travels & Tours,travel_agency,,0155331111,http://www.moonlaketravels.com,,,,,,,,info@moonlaketravels.com,,Moonlake Travels & Tours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-10T08:55:14Z,1.0
node/4984687822,4984687822,node,,travel_agency,,+97714215914,http://www.hillsidetravel.com.np,,,,,,Taha Galli,,hari.hillside@gmail.com,,Hillside Travel and Tours,"Mo-Su 09:00-13:00, 14:00-18:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-21T10:48:58Z,1.0
node/4984759223,4984759223,node,,travel_agency,,+9779843310997,,,,,,,Gangalal Marg,,,,尼泊尔旅行 Office,Mo-Su 09:00-20:00,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-21T12:00:40Z,1.0
node/5027656721,5027656721,node,,travel_agency,,,,,,,,,,,,,Air Arabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-11T05:06:02Z,1.0
node/5027656722,5027656722,node,,travel_agency,,,,,,,,,,,,,Air Arabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-03T08:25:16Z,1.0
node/5053561621,5053561621,node,,travel_agency,,+977 9849754745,http://www.trail-in-nepal.com,,,,44600,,Paknajol,,pyreneesnepaltrek@gmail.com,,Pyrénées Nepal Trek and Trail PVT ltd,,,,,,,,,,,,,ward 16,,,,,,Pyrénées Nepal Trek and Trail PVT ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-23T12:46:17Z,1.0
node/5069193223,5069193223,node,Subidha Travel,travel_agency,,014428810,,,,,,,Pashupati Marga,,travelsubidha@gmail.com,,Subidha Travel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-30T13:29:24Z,1.0
node/5070890221,5070890221,node,,travel_agency,,+97714700872,http://www.swissatravel.com,,,,4600,,Chaksibari Marg,,info@swissatravel.com,,yellow swissa,Mo-Su 08:00-21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-31T07:16:52Z,1.0
node/5074932722,5074932722,node,,travel_agency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-02T08:20:41Z,1.0
node/5118506121,5118506121,node,MOUNT TRAILS,travel_agency,,+977 1 4215029,https://www.mounttrails.com/,company,,,2415029,,Kwabahal,,info@mounttrails.com,,MOUNT TRAILS,,,,,,,,,,,,,,,,,,,,,,,,,,,マウント トレイルズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-27T21:26:38Z,1.0
node/5121130136,5121130136,node,,travel_agency,,,,,,,,,Gairidhara Road,,,,Swotah Travels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-22T04:47:25Z,1.0
node/5142567926,5142567926,node,,travel_agency,,+9779851063834,http://www.himalayanlittlebuddha.com,,,,,,,,travelinnepal101@gmail.com,,Himalayan Little Buddha Treks & Expedition,07:00 - 22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-02T08:08:24Z,1.0
node/5149685322,5149685322,node,,travel_agency,,,http://nagarkotguide.com,,,,,,,,,,nagarkotguide.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-05T12:52:52Z,1.0
node/5150906823,5150906823,node,,travel_agency,,015093054,,,,,44600,,Arniko Raj Marga,,bhaktapurholidays@gmail.com,,Bhaktapur Holidays,Mo-Su 08:00-19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-06T03:21:34Z,1.0
node/5168326121,5168326121,node,,travel_agency,,9779851033819,https://www.boundlessadventure.com/,,,,,,Paknajol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-17T18:08:05Z,1.0
node/5168448823,5168448823,node,,travel_agency,,+9779851033819,https://www.boundlessadventure.com/,,,,44600,,"Kushlechaur, kaldhara marga 24",,infi@boundlessadventure.com,,Boundless Adventure (p)Ltd,Mo-Su 07:00-21:00,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-27T21:26:32Z,1.0
node/5174857026,5174857026,node,Trekking Team Pvt.Ltd,travel_agency,,+977 1 4252327,https://www.trekkingteam.com/,,Kathmandu,,44600,,J.P. School Road,,info@trekkingteam.com,,,Su-Fr 09:00-17:00,,,,,,,,yes,,,,,,,,,,,,,,,,,,,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-27T21:25:53Z,1.0
node/5175700022,5175700022,node,,travel_agency,,00977 1 4252327,https://www.trekkingteam.com/,,,,44600,,J.P. School Road,,info@trekkingteam.com,,Trekking Team Pvt.Ltd,Su-Fr 09:00-17:00,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-27T21:26:43Z,1.0
node/5203421723,5203421723,node,,travel_agency,,01-4386667,http://www.gooddaynepalexcursion.com,,,,,,Galkopakha marg,,gooddaynepalexcursion@gmail.com,,Good Day Nepal Excursion,Mo-Su 09:00-19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-01T03:07:22Z,1.0
node/5224679221,5224679221,node,,travel_agency,,9851223806,https://www.wadventuresnepal.com/,,,,44601,,Chaksibari Marg,,wadventuresnepal@gmail.com,,W Adventures Pvt. Ltd.,Mo-Su 09:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-27T21:27:09Z,1.0
node/5225728421,5225728421,node,,travel_agency,,,,,,,,,,,,,Elephant tours,,,,,,,,,,,,,,,,,,,,,,,,,,,エレファントツアーズ(日本語可),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-13T02:59:18Z,1.0
node/5230700721,5230700721,node,Trekking,travel_agency,,9808797787,https://www.wadventuresnepal.com/,,Thamel,,44600,,Chaksibari Marg,,wadventuresnepal@gmail.com,,Trekking In Nepal,24/7,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-27T21:26:12Z,1.0
node/5231815022,5231815022,node,Mount Fuji Adventure,travel_agency,,,http://www.mtfujiadventure.com,,,,,,Tridevi Sadak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-16T03:23:13Z,1.0
node/5248593422,5248593422,node,,travel_agency,,+977-01-4700866,https://udnepal.com/,,,,4660,,Sagarmata Complex Street,,info@udnepal.com,,Ultimate Descents Nepal,Mo-Su 08:00-20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-27T21:25:57Z,1.0
node/5249768922,5249768922,node,,travel_agency,,97714227180,http://www.spacecraft.com.np,,,,44600,,Ashok Galli,,spacecraft.trv75@gmail.com,,Space Craft Travels & Tours,Mo-Su 08:30-20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-27T04:24:25Z,1.0
node/5274753222,5274753222,node,,travel_agency,,+977014474810,,,,,,,Battisputali road,,riaasritravels@gmail.com,,Riaasri Travels and Tours,,,,,,,,,,,,,,,,,,Riaasri Travels and Tours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-28T08:59:06Z,1.0
node/5284268623,5284268623,node,,travel_agency,,491-6627,http://www.himalste.com,,,,13958,,Phulbari street,,himalste@ymail.com,,Himal Sonam Treks and Expedition Pvt. Ltd,"Mo-Su 09:00-09:00, 18:00-18:00",,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-01-14T03:23:54Z,1.0
node/5285140724,5285140724,node,,travel_agency,,,,,,,,,,,,,Top of the world Adventure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-15T03:44:57Z,1.0
node/5316325223,5316325223,node,,travel_agency,,+9779851031957,https://www.himalayanjoy.com/,,,,,,Apsara Marg,,info@himalayanjoy.com,,Himalayan Joy Adventure Pvt. Ltd,Su-Fr 06:00-21:00; Sa 00:00-24:00,,,,,,,,,,,,13-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-27T21:26:36Z,1.0
node/5316360322,5316360322,node,,travel_agency,,+9779851031957,https://www.himalayanjoy.com/,,,,,,"Apasara Marg, Lazimpat, Kathmandu",,info@himalayanjoy.com,,Himalayan Joy Adventure,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-27T21:27:12Z,1.0
node/5365505121,5365505121,node,,travel_agency,,,,,,,,,,,,,Discovery world trekking,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-01-27T08:59:47Z,1.0
node/5377831922,5377831922,node,,travel_agency,,,https://www.nepalkaze.com/,,,,,,,,info@nepalkaze.com,,Nepal Kaze Travel Pvt. Ltd.,Su-Fr 10:00-17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-27T21:27:11Z,1.0
node/5470638721,5470638721,node,,travel_agency,,+977-1-4417572,http://www.outdoor-exp.com,,,,,,"Nilgiri Marg, Gyaneshowr, Kathmandu, Nepal",,info@outdoor-exp.com,,Outdoor Expeditions Pvt. Ltd.,Su-Fr 08:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-11T10:16:17Z,1.0
node/5474153521,5474153521,node,Tribeni Trek,travel_agency,,+9779851024732,http://www.tribenitrek.com,,,,,,,,alex@tribenitrek.com,,Tribeni Trek,Mo-Fr 10:00-17:00,,,,,,,,,,,,,,,,,,Tribeni Trek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-10-07T13:13:16Z,1.0
node/5482444266,5482444266,node,GAPNepal,travel_agency,,,gapyearnepal.com,,Nayabazzar,,4600,,Meiphi,,info@gapyearnepal.com,,GAPNepal,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,GAPNepal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-16T10:41:51Z,1.0
node/5486618521,5486618521,node,,travel_agency,,+9779841235461,http://www.khumbuadventures.com,,Green Hill CIty,,44600,,Mulpani Adhikari Tole,,hiking.guide@gmail.com,,Khumbu Adventures Trekking & Exp. Pvt. Ltd.,Su-Fr 09:00-18:00,,,,,,,,,,,,House no. 428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-25T07:42:52Z,1.0
node/5489955821,5489955821,node,,travel_agency,,9841392186,https://www.greenvalleynepaltreks.com/,,,,,,Thamel Marg,,arjunpandey2011@gmail.com,,Green Valley Nepal Treks & Research Hub,Mo-Su 09:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-27T21:26:39Z,1.0
node/5491230138,5491230138,node,Himalayan Sewa Expedition and Trekking (P) LTD,travel_agency,,,https://himalayansewa.com/,,Kathmandu,NP,,,Thamel Marg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/Himalayan-sewa-expedition-and-trekking-924608047676080/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-20T13:14:57Z,1.0
node/5502836921,5502836921,node,,travel_agency,,014354695,http://imagetreks.com,,,,,,Sorakhutte Chowk,,sonampakhrin1@outlook.com,,Image Treks,Su-Fr 09:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-25T10:59:25Z,1.0
node/5510780322,5510780322,node,,travel_agency,,97715013564,http://www.travelmakersnepal.com,,,,44600,,Jhamel Road,,bthapa@travelmakersnepal.com,,Travel Makers Nepal Pvt. Ltd.,Su-Fr 09:00-05:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-28T10:30:01Z,1.0
node/5539988156,5539988156,node,,travel_agency,,+977-9841284785,https://www.sherpaholidays.net/,,,,977,,Golfutar Residential Road,,info@sherpaholidays.net,,Sherpa Holidays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-24T03:33:58Z,1.0
node/5580803021,5580803021,node,,travel_agency,,+9779841482294,https://www.soulhimalayatreks.com/,,,,44600,,sundarijal road,,soulhimalayatreks@Gmail.com,,Soul Himalaya Treks and Tours Pvt.Ltd.,24/7,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-20T20:15:00Z,1.0
node/5625057721,5625057721,node,,travel_agency,,,,,,,,,,,,,Rosha travels and tours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-17T17:33:32Z,1.0
node/5724791521,5724791521,node,,travel_agency,,,,,,,,,,,,,Manohara Bridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-28T06:21:46Z,1.0
node/5810129253,5810129253,node,,travel_agency,,+9779841454203,http://worldhimalayandestination.com,,,,44600,,Lekhnath Sadak,,worldhimalayandestination@gmail.com,,Tavel agency,Mo-Su 09:00-18:00,,,,,,,,,,,,487/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-09T09:11:04Z,1.0
node/5811909453,5811909453,node,Doko Travels and Tours Pvt LTD,travel_agency,,014351463,,,,,977,,Tripura Sundari Marg,,dokotravels@gmail.com,,Doko Travels and Tours Pvt LTD,Su-Fr 07:00-19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-09T12:41:29Z,1.0
node/5812772993,5812772993,node,,travel_agency,,,,,,,44600,,Lekhnath Sadak,,,,Lekhanath Sadak,,,,,,,,,,,,,487/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-06T16:37:15Z,1.0
node/5819991853,5819991853,node,,travel_agency,,+9779841454203,http://www.worldhimalayandestination.com,,,,44600,,Paknajol Marg,,worldhimalayandestination@gmail.com,,World Himalayan Destination pvt ltd,Mo-Su 09:00-18:00,,,,,,,,,,,,487/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-07T14:27:02Z,1.0
node/5862671586,5862671586,node,,travel_agency,,,,,,,,,,,,,Diyo travels..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-28T05:47:00Z,1.0
node/5909455365,5909455365,node,Orbit International Travels,travel_agency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-16T09:15:33Z,1.0
node/5909455372,5909455372,node,Orient Paradise Tours and Travels,travel_agency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-16T09:15:33Z,1.0
node/5909904488,5909904488,node,,travel_agency,,9851554203,http://www.worldhimalayandestination.com,,,,44600,,Paknajol Kaldhara Marg,,worldhimalayandestination@gmail.com,,,,,,,,,,,,,,,2432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-16T14:56:51Z,1.0
node/5992911186,5992911186,node,,travel_agency,,,,,,,,,,,,,Plan Himalaya,,,,,,,,,,,,,,,,,,Plan Himalaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-17T11:14:08Z,1.0
node/5999555881,5999555881,node,,travel_agency,,,,,,,,,,,,,Nepal Experienced Adventure Treks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-20T05:24:10Z,1.0
node/6009881385,6009881385,node,,travel_agency,,014413408,https://www.holidaystonepal.com/,,,,44600,,Lazimpat Road,,info@holidaystonepal.com,,Holidays to Nepal Pvt. Ltd.,Mo-Su 10:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-27T21:26:22Z,1.0
node/6015971685,6015971685,node,,travel_agency,,9841426784,http://www.panoramatrekking.com,,,,,,,,Sherpa.kusang@gmail.com,,Panorama Himalaya Trekking,24/7,,,,,,,,,,,,,,,,,,Panorama Himalaya Trek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-26T18:03:11Z,1.0
node/6031122720,6031122720,node,Buddha Treks & Expedition P. Ltd.,travel_agency,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-02T03:25:01Z,1.0
node/6052378007,6052378007,node,socialtours @ HUB,travel_agency,,+9779801123401,www.socialtours.com,,Kathmandu,,44600,,Jyatha Street,,book@socialtours.com,,,Mo-Fr 10:00-17:00,,,,,,,,,socialtours pvt. ltd.,,,Market Mall,,,,,,,,"Sustainability certified company offering experiences in Nepal, Bhutan, Tibet and India. Offbeat specialists.

DIRECTIONS: when you arrive at the location, look up the building - the black portion is where we are on the first floor!",yes,yes,,,,,2002,,,,,yes,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-11T09:26:13Z,1.0
node/6054240894,6054240894,node,,travel_agency,,,,,,,,,,,,,Ticket office,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-12T08:31:22Z,1.0
node/6066400159,6066400159,node,,travel_agency,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-16T14:28:17Z,1.0
node/6078449187,6078449187,node,,travel_agency,,,,,,,,,,,,,Nepal Rafting Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-21T08:30:52Z,1.0
node/6080296698,6080296698,node,,travel_agency,,,,,,,,,,,,,Trek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-21T16:48:27Z,1.0
node/6202901785,6202901785,node,,travel_agency,,+97714350244,https://www.pathfindertreks.com/,,,,44600,,Kushlechaur Marg,,info@pathfindertreks.com,,Pathfinder Treks,Mo-Su 07:00-19:00,,,,,,,,,,,,post box-5375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-27T21:26:32Z,1.0
node/6235753285,6235753285,node,,travel_agency,,,https://www.businessclasstravels.com.np/,,,,,,Thirbam Sadak 3,,,,Business class Travels and Tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-27T21:26:26Z,1.0
node/6263947085,6263947085,node,,travel_agency,,9841454203,http://www.worldhimalayandestination.com,,,,44600,,Kaldhara Marg,,worldhimalayandestination@gmail.com,,World Himalayan Destination Pvt ltd,Mo-Su 08:00-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-07T14:30:49Z,1.0
node/6297227688,6297227688,node,,travel_agency,,+97715546360,https://www.himalayajourney.com/,,,,,,Jhamel Road,,ashok@himalayajourney.com,,Himalaya Journey,Su-Fr 10:00-17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-24T03:17:52Z,1.0
node/6372167185,6372167185,node,,travel_agency,,,,,,,,,,,,,Yellow Swissa Agency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-30T12:13:06Z,1.0
node/6399400885,6399400885,node,,travel_agency,,+977851031957,https://www.himalayanjoy.com/,,,,44600,,Chasundol Marg,,info@himalayanjoy.com,,Himalayan Joy Adventure,9:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-12T04:57:23Z,1.0
node/6436418786,6436418786,node,,travel_agency,,+9779841484556,http://www.bodhiadventures.com,,,,44600,,Kapan Marg,,info@bodhiadventures.com,,Bodhi Adventures Pvt. Ltd.,Su-Fr 00:00-24:00,,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-04T15:57:09Z,1.0
node/6456710989,6456710989,node,,travel_agency,,,,,,,,,,,info@auronepaltrek.com.np,,Auronepal Travel and Trek Pvt. Ltd.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-08T00:51:43Z,1.0
node/6475003686,6475003686,node,,travel_agency,,+977014701264,https://www.infonepaltrekking.com/,,,,46000,,Z Marg,,infonepaltrekkingguide@gmail.com,,Info Nepal Treks and Expedition Pvt.Ltd,Mo-Su 07:00-21:00,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-15T10:20:30Z,1.0
node/6475057785,6475057785,node,,travel_agency,,+977014701264,https://manasluroundtreks.com/,,,,46000,,Z Marg,,infonepaltrekkingguide@gmail.com,,Manaslu Round Treks,Mo-Su 07:00-22:00,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-26T14:57:41Z,1.0
node/6475057787,6475057787,node,,travel_agency,,+977014701692,https://www.magicexpeditiontravel.com/,,,,46000,,Z Marg,,magicexpeditiontour@gmail.com,,Magic Expedition & Tours Pvt.Ltd,Mo-Su 07:00-23:00,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-15T10:25:27Z,1.0
node/6477686585,6477686585,node,,travel_agency,,+97714255477,http://www.trekandadventurenepal.com,,,,,,Thamel Marg,,info@trekandadventurenepal.com,,Trek & Adventure Nepal,Su-Fr 00:00-24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-16T10:47:56Z,1.0
node/6508642985,6508642985,node,,travel_agency,,+977 9849762672,http://www.megamounttreks.com,,,,44600,,khawabhal Margha,,megamounttreks@gmail.com,,Mega Mount Trekking & Expedition Pvt. Ltd.,Mo-Su 09:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-29T11:26:31Z,1.0
